34866	0.000000	1.312420	1
44749	9.983864	0.906048	3
71075	8.095122	0.726926	1
33768	3.024854	0.685764	1
9468	2.976449	0.884689	2
53916	0.544036	1.549700	1
71104	15.676381	0.012976	1
40343	6.050411	0.143727	1
54959	5.505127	1.452416	1
42627	3.098596	0.848639	1
66000	9.442896	0.132754	1
78936	15.011168	0.963091	1
24428	8.861189	1.698618	3
9653	1.266230	0.803400	2
19676	6.307309	0.018223	3
40373	7.782420	0.767334	3
16004	4.125590	0.267927	2
8505	0.000000	1.369109	2
30532	4.261236	1.446752	1
71103	10.863739	1.301949	1
8753	4.081992	0.237083	2
68587	11.731884	0.776363	1
28311	11.054079	0.269530	3
24498	4.691073	0.836661	1
32173	8.757931	0.627139	3
55820	4.025345	1.186248	1
75780	17.052843	0.184461	1
42461	3.917578	0.788326	1
60656	10.043845	1.219995	1
78671	9.404422	0.272330	1
65153	10.164272	0.026017	1
74228	12.610335	1.426581	1
40145	6.782042	0.623399	1
30188	8.777400	0.768072	3
54017	2.458518	1.232874	1
46140	11.817399	0.586893	3
9485	4.367220	1.089953	2
8494	0.600753	1.593391	2
69678	13.853273	1.127826	1
21527	8.122929	0.440564	3
13094	0.809477	1.355454	2
50826	8.187702	1.379466	3
0	0.583536	0.380512	2
11689	0.000000	1.269502	2
54786	0.751691	0.154602	1
40259	11.533881	0.895152	3
22741	10.803683	1.639050	3
8574	2.219016	1.087293	2
25630	9.373210	0.138687	3
6052	0.000000	1.132109	2
46880	12.375395	1.344098	3
9821	1.831275	0.440319	2
36173	8.363419	0.974820	3
59699	2.841885	0.458789	1
10498	13.222931	0.282354	2
4837	4.732754	0.545538	2
8897	0.469018	1.172927	2
31661	8.380433	1.258319	3
27406	6.713777	0.138606	1
5838	2.964969	0.368292	2
6840	3.739736	0.469171	2
40825	9.148713	0.516062	3
33105	3.478722	1.028168	1
33901	10.217941	1.123187	3
25196	3.673052	0.324149	1
7631	3.282217	0.764090	2
